year,population,birth_rate,death_rate,net_growth,births,deaths,events
5422,2.694564907576078e+29,50.0,40.0,10.000000000000002,1.347282453788039e+28,1.0778259630304312e+28,
5423,2.721510556651839e+29,50.0,40.0,10.000000000000002,1.3607552783259196e+28,1.0886042226607355e+28,
5424,2.748725662218357e+29,50.0,40.0,10.000000000000002,1.3743628311091787e+28,1.099490264887343e+28,
5425,2.7762129188405407e+29,50.0,40.0,10.000000000000002,1.3881064594202705e+28,1.1104851675362162e+28,
5426,2.803975048028946e+29,50.0,40.0,10.000000000000002,1.401987524014473e+28,1.1215900192115785e+28,
5427,2.8320147985092354e+29,50.0,40.0,10.000000000000002,1.4160073992546179e+28,1.1328059194036942e+28,
5428,2.8603349464943275e+29,50.0,40.0,10.000000000000002,1.4301674732471638e+28,1.144133978597731e+28,
5429,2.8889382959592708e+29,50.0,40.0,10.000000000000002,1.4444691479796356e+28,1.1555753183837083e+28,
5430,2.9178276789188635e+29,50.0,40.0,10.000000000000002,1.4589138394594318e+28,1.1671310715675455e+28,
5431,2.947005955708052e+29,50.0,40.0,10.000000000000002,1.4735029778540262e+28,1.178802382283221e+28,
5432,2.976476015265133e+29,50.0,40.0,10.000000000000002,1.4882380076325665e+28,1.1905904061060532e+28,
5433,3.0062407754177844e+29,50.0,40.0,10.000000000000002,1.5031203877088922e+28,1.2024963101671138e+28,
5434,3.0363031831719624e+29,50.0,40.0,10.000000000000002,1.5181515915859813e+28,1.214521273268785e+28,
5435,3.066666215003682e+29,50.0,40.0,10.000000000000002,1.533333107501841e+28,1.2266664860014728e+28,
5436,3.0973328771537186e+29,50.0,40.0,10.000000000000002,1.5486664385768594e+28,1.2389331508614874e+28,
5437,3.128306205925256e+29,50.0,40.0,10.000000000000002,1.5641531029626281e+28,1.2513224823701025e+28,
5438,3.159589267984509e+29,50.0,40.0,10.000000000000002,1.5797946339922545e+28,1.2638357071938035e+28,
5439,3.191185160664354e+29,50.0,40.0,10.000000000000002,1.595592580332177e+28,1.2764740642657417e+28,
5440,3.223097012270997e+29,50.0,40.0,10.000000000000002,1.6115485061354987e+28,1.2892388049083988e+28,
5441,3.255327982393707e+29,50.0,40.0,10.000000000000002,1.6276639911968538e+28,1.302131192957483e+28,
5442,3.287881262217644e+29,50.0,40.0,10.000000000000002,1.6439406311088221e+28,1.3151525048870576e+28,
5443,3.3207600748398204e+29,50.0,40.0,10.000000000000002,1.6603800374199104e+28,1.3283040299359282e+28,
5444,3.3539676755882186e+29,50.0,40.0,10.000000000000002,1.6769838377941094e+28,1.3415870702352874e+28,
5445,3.387507352344101e+29,50.0,40.0,10.000000000000002,1.6937536761720506e+28,1.3550029409376402e+28,
5446,3.421382425867542e+29,50.0,40.0,10.000000000000002,1.710691212933771e+28,1.3685529703470169e+28,
5447,3.4555962501262175e+29,50.0,40.0,10.000000000000002,1.727798125063109e+28,1.382238500050487e+28,
5448,3.49015221262748e+29,50.0,40.0,10.000000000000002,1.74507610631374e+28,1.396060885050992e+28,
5449,3.525053734753755e+29,50.0,40.0,10.000000000000002,1.7625268673768775e+28,1.4100214939015019e+28,
5450,3.5603042721012925e+29,50.0,40.0,10.000000000000002,1.7801521360506464e+28,1.424121708840517e+28,
5451,3.595907314822305e+29,50.0,40.0,10.000000000000002,1.7979536574111526e+28,1.438362925928922e+28,
5452,3.631866387970528e+29,50.0,40.0,10.000000000000002,1.815933193985264e+28,1.4527465551882112e+28,
5453,3.668185051850233e+29,50.0,40.0,10.000000000000002,1.8340925259251166e+28,1.4672740207400932e+28,
5454,3.704866902368735e+29,50.0,40.0,10.000000000000002,1.8524334511843676e+28,1.481946760947494e+28,
5455,3.741915571392423e+29,50.0,40.0,10.000000000000002,1.8709577856962114e+28,1.4967662285569691e+28,
5456,3.779334727106347e+29,50.0,40.0,10.000000000000002,1.8896673635531736e+28,1.511733890842539e+28,
5457,3.8171280743774106e+29,50.0,40.0,10.000000000000002,1.9085640371887055e+28,1.5268512297509643e+28,
5458,3.8552993551211846e+29,50.0,40.0,10.000000000000002,1.9276496775605923e+28,1.542119742048474e+28,
5459,3.893852348672396e+29,50.0,40.0,10.000000000000002,1.9469261743361983e+28,1.5575409394689586e+28,
5460,3.9327908721591206e+29,50.0,40.0,10.000000000000002,1.9663954360795604e+28,1.5731163488636484e+28,
5461,3.972118780880712e+29,50.0,40.0,10.000000000000002,1.986059390440356e+28,1.5888475123522848e+28,
5462,4.01183996868952e+29,50.0,40.0,10.000000000000002,2.00591998434476e+28,1.6047359874758079e+28,
5463,4.0519583683764154e+29,50.0,40.0,10.000000000000002,2.0259791841882077e+28,1.6207833473505662e+28,
5464,4.0924779520601794e+29,50.0,40.0,10.000000000000002,2.0462389760300896e+28,1.6369911808240718e+28,
5465,4.133402731580781e+29,50.0,40.0,10.000000000000002,2.0667013657903906e+28,1.6533610926323122e+28,
5466,4.174736758896589e+29,50.0,40.0,10.000000000000002,2.0873683794482946e+28,1.6698947035586355e+28,
5467,4.216484126485555e+29,50.0,40.0,10.000000000000002,2.1082420632427775e+28,1.686593650594222e+28,
5468,4.25864896775041e+29,50.0,40.0,10.000000000000002,2.129324483875205e+28,1.703459587100164e+28,
5469,4.301235457427914e+29,50.0,40.0,10.000000000000002,2.150617728713957e+28,1.7204941829711657e+28,
5470,4.3442478120021935e+29,50.0,40.0,10.000000000000002,2.172123906001097e+28,1.7376991248008774e+28,
5471,4.387690290122216e+29,50.0,40.0,10.000000000000002,2.193845145061108e+28,1.7550761160488865e+28,
5472,4.4315671930234386e+29,50.0,40.0,10.000000000000002,2.215783596511719e+28,1.7726268772093754e+28,
5473,4.4758828649536725e+29,50.0,40.0,10.000000000000002,2.2379414324768362e+28,1.790353145981469e+28,
5474,4.5206416936032094e+29,50.0,40.0,10.000000000000002,2.2603208468016046e+28,1.8082566774412837e+28,
5475,4.5658481105392415e+29,50.0,40.0,10.000000000000002,2.2829240552696207e+28,1.8263392442156967e+28,
5476,4.611506591644634e+29,50.0,40.0,10.000000000000002,2.3057532958223172e+28,1.8446026366578537e+28,
5477,4.65762165756108e+29,50.0,40.0,10.000000000000002,2.32881082878054e+28,1.8630486630244322e+28,
5478,4.704197874136691e+29,50.0,40.0,10.000000000000002,2.3520989370683455e+28,1.8816791496546765e+28,
5479,4.751239852878058e+29,50.0,40.0,10.000000000000002,2.375619926439029e+28,1.900495941151223e+28,
5480,4.7987522514068384e+29,50.0,40.0,10.000000000000002,2.399376125703419e+28,1.9195009005627354e+28,
5481,4.8467397739209074e+29,50.0,40.0,10.000000000000002,2.423369886960454e+28,1.938695909568363e+28,
5482,4.8952071716601164e+29,50.0,40.0,10.000000000000002,2.4476035858300585e+28,1.9580828686640465e+28,
5483,4.944159243376718e+29,50.0,40.0,10.000000000000002,2.472079621688359e+28,1.9776636973506871e+28,
5484,4.993600835810485e+29,50.0,40.0,10.000000000000002,2.4968004179052426e+28,1.997440334324194e+28,
5485,5.04353684416859e+29,50.0,40.0,10.000000000000002,2.5217684220842953e+28,2.017414737667436e+28,
5486,5.093972212610276e+29,50.0,40.0,10.000000000000002,2.546986106305138e+28,2.0375888850441102e+28,
5487,5.1449119347363786e+29,50.0,40.0,10.000000000000002,2.5724559673681896e+28,2.0579647738945515e+28,
5488,5.196361054083743e+29,50.0,40.0,10.000000000000002,2.5981805270418715e+28,2.0785444216334973e+28,
5489,5.24832466462458e+29,50.0,40.0,10.000000000000002,2.6241623323122904e+28,2.099329865849832e+28,
5490,5.300807911270826e+29,50.0,40.0,10.000000000000002,2.650403955635413e+28,2.1203231645083306e+28,
5491,5.353815990383535e+29,50.0,40.0,10.000000000000002,2.6769079951917677e+28,2.1415263961534137e+28,
5492,5.40735415028737e+29,50.0,40.0,10.000000000000002,2.703677075143685e+28,2.1629416601149483e+28,
5493,5.461427691790244e+29,50.0,40.0,10.000000000000002,2.730713845895122e+28,2.1845710767160977e+28,
5494,5.516041968708146e+29,50.0,40.0,10.000000000000002,2.758020984354073e+28,2.2064167874832583e+28,
5495,5.571202388395228e+29,50.0,40.0,10.000000000000002,2.7856011941976143e+28,2.228480955358091e+28,
5496,5.62691441227918e+29,50.0,40.0,10.000000000000002,2.81345720613959e+28,2.250765764911672e+28,
5497,5.6831835564019715e+29,50.0,40.0,10.000000000000002,2.8415917782009858e+28,2.2732734225607887e+28,
5498,5.740015391965991e+29,50.0,40.0,10.000000000000002,2.8700076959829957e+28,2.2960061567863965e+28,
5499,5.797415545885651e+29,50.0,40.0,10.000000000000002,2.8987077729428254e+28,2.3189662183542603e+28,
5500,5.855389701344507e+29,50.0,40.0,10.000000000000002,2.927694850672254e+28,2.342155880537803e+28,
5501,5.913943598357952e+29,50.0,40.0,10.000000000000002,2.956971799178976e+28,2.365577439343181e+28,
5502,5.973083034341532e+29,50.0,40.0,10.000000000000002,2.986541517170766e+28,2.389233213736613e+28,
5503,6.032813864684947e+29,50.0,40.0,10.000000000000002,3.0164069323424734e+28,2.413125545873979e+28,
5504,6.093142003331796e+29,50.0,40.0,10.000000000000002,3.0465710016658985e+28,2.4372568013327187e+28,
5505,6.154073423365115e+29,50.0,40.0,10.000000000000002,3.0770367116825577e+28,2.461629369346046e+28,
5506,6.2156141575987664e+29,50.0,40.0,10.000000000000002,3.1078070787993833e+28,2.4862456630395067e+28,
5507,6.277770299174754e+29,50.0,40.0,10.000000000000002,3.138885149587377e+28,2.511108119669902e+28,
5508,6.340548002166502e+29,50.0,40.0,10.000000000000002,3.1702740010832513e+28,2.536219200866601e+28,
5509,6.403953482188167e+29,50.0,40.0,10.000000000000002,3.2019767410940834e+28,2.5615813928752667e+28,
5510,6.467993017010048e+29,50.0,40.0,10.000000000000002,3.2339965085050245e+28,2.587197206804019e+28,
5511,6.532672947180148e+29,50.0,40.0,10.000000000000002,3.2663364735900744e+28,2.6130691788720592e+28,
5512,6.59799967665195e+29,50.0,40.0,10.000000000000002,3.298999838325975e+28,2.63919987066078e+28,
5513,6.66397967341847e+29,50.0,40.0,10.000000000000002,3.3319898367092355e+28,2.6655918693673884e+28,
5514,6.730619470152656e+29,50.0,40.0,10.000000000000002,3.365309735076328e+28,2.6922477880610623e+28,
5515,6.797925664854181e+29,50.0,40.0,10.000000000000002,3.398962832427091e+28,2.7191702659416727e+28,
5516,6.865904921502722e+29,50.0,40.0,10.000000000000002,3.432952460751361e+28,2.746361968601089e+28,
5517,6.93456397071775e+29,50.0,40.0,10.000000000000002,3.467281985358875e+28,2.7738255882871e+28,
5518,7.003909610424927e+29,50.0,40.0,10.000000000000002,3.5019548052124634e+28,2.801563844169971e+28,
5519,7.073948706529176e+29,50.0,40.0,10.000000000000002,3.5369743532645882e+28,2.8295794826116707e+28,
5520,7.144688193594467e+29,50.0,40.0,10.000000000000002,3.5723440967972338e+28,2.8578752774377867e+28,
5521,7.216135075530412e+29,50.0,40.0,10.000000000000002,3.608067537765206e+28,2.8864540302121648e+28,
5522,7.288296426285716e+29,50.0,40.0,10.000000000000002,3.6441482131428583e+28,2.9153185705142864e+28,
5523,7.361179390548573e+29,50.0,40.0,10.000000000000002,3.6805896952742865e+28,2.944471756219429e+28,
5524,7.434791184454058e+29,50.0,40.0,10.000000000000002,3.7173955922270293e+28,2.9739164737816235e+28,
5525,7.509139096298598e+29,50.0,40.0,10.000000000000002,3.754569548149299e+28,3.003655638519439e+28,
5526,7.584230487261585e+29,50.0,40.0,10.000000000000002,3.7921152436307926e+28,3.033692194904634e+28,
5527,7.6600727921342e+29,50.0,40.0,10.000000000000002,3.8300363960671005e+28,3.06402911685368e+28,
5528,7.736673520055542e+29,50.0,40.0,10.000000000000002,3.868336760027771e+28,3.0946694080222168e+28,
5529,7.814040255256096e+29,50.0,40.0,10.000000000000002,3.907020127628048e+28,3.1256161021024384e+28,
5530,7.892180657808657e+29,50.0,40.0,10.000000000000002,3.9460903289043283e+28,3.1568722631234628e+28,
5531,7.971102464386745e+29,50.0,40.0,10.000000000000002,3.985551232193372e+28,3.188440985754698e+28,
5532,8.050813489030613e+29,50.0,40.0,10.000000000000002,4.025406744515306e+28,3.220325395612245e+28,
5533,8.131321623920919e+29,50.0,40.0,10.000000000000002,4.065660811960459e+28,3.2525286495683677e+28,
5534,8.212634840160129e+29,50.0,40.0,10.000000000000002,4.1063174200800646e+28,3.2850539360640517e+28,
5535,8.29476118856173e+29,50.0,40.0,10.000000000000002,4.1473805942808654e+28,3.3179044754246923e+28,
5536,8.377708800447348e+29,50.0,40.0,10.000000000000002,4.188854400223674e+28,3.351083520178939e+28,
5537,8.461485888451821e+29,50.0,40.0,10.000000000000002,4.2307429442259105e+28,3.3845943553807285e+28,
5538,8.546100747336339e+29,50.0,40.0,10.000000000000002,4.273050373668169e+28,3.4184402989345357e+28,
5539,8.631561754809702e+29,50.0,40.0,10.000000000000002,4.3157808774048515e+28,3.452624701923881e+28,
5540,8.717877372357799e+29,50.0,40.0,10.000000000000002,4.358938686178899e+28,3.4871509489431197e+28,
5541,8.805056146081377e+29,50.0,40.0,10.000000000000002,4.402528073040689e+28,3.522022458432551e+28,
5542,8.89310670754219e+29,50.0,40.0,10.000000000000002,4.446553353771095e+28,3.557242683016876e+28,
5543,8.982037774617612e+29,50.0,40.0,10.000000000000002,4.491018887308806e+28,3.5928151098470448e+28,
5544,9.071858152363788e+29,50.0,40.0,10.000000000000002,4.535929076181894e+28,3.6287432609455156e+28,
5545,9.162576733887427e+29,50.0,40.0,10.000000000000002,4.581288366943714e+28,3.665030693554971e+28,
5546,9.254202501226301e+29,50.0,40.0,10.000000000000002,4.627101250613151e+28,3.7016810004905208e+28,
5547,9.346744526238564e+29,50.0,40.0,10.000000000000002,4.673372263119282e+28,3.738697810495426e+28,
5548,9.44021197150095e+29,50.0,40.0,10.000000000000002,4.720105985750475e+28,3.7760847886003802e+28,
5549,9.53461409121596e+29,50.0,40.0,10.000000000000002,4.76730704560798e+28,3.813845636486384e+28,
5550,9.62996023212812e+29,50.0,40.0,10.000000000000002,4.814980116064061e+28,3.8519840928512483e+28,
5551,9.726259834449402e+29,50.0,40.0,10.000000000000002,4.863129917224701e+28,3.8905039337797607e+28,
5552,9.823522432793896e+29,50.0,40.0,10.000000000000002,4.911761216396948e+28,3.9294089731175584e+28,
5553,9.921757657121834e+29,50.0,40.0,10.000000000000002,4.960878828560917e+28,3.968703062848734e+28,
5554,1.0020975233693053e+30,50.0,40.0,10.000000000000002,5.0104876168465266e+28,4.008390093477222e+28,
5555,1.0121184986029984e+30,50.0,40.0,10.000000000000002,5.060592493014992e+28,4.048473994411994e+28,
5556,1.0222396835890284e+30,50.0,40.0,10.000000000000002,5.1111984179451425e+28,4.088958734356113e+28,
5557,1.0324620804249187e+30,50.0,40.0,10.000000000000002,5.162310402124594e+28,4.129848321699674e+28,
5558,1.0427867012291679e+30,50.0,40.0,10.000000000000002,5.21393350614584e+28,4.171146804916672e+28,
5559,1.0532145682414597e+30,50.0,40.0,10.000000000000002,5.2660728412072985e+28,4.212858272965839e+28,
5560,1.0637467139238743e+30,50.0,40.0,10.000000000000002,5.318733569619372e+28,4.254986855695497e+28,
5561,1.0743841810631131e+30,50.0,40.0,10.000000000000002,5.371920905315566e+28,4.2975367242524525e+28,
5562,1.0851280228737442e+30,50.0,40.0,10.000000000000002,5.425640114368722e+28,4.340512091494977e+28,
5563,1.0959793031024817e+30,50.0,40.0,10.000000000000002,5.479896515512409e+28,4.383917212409927e+28,
5564,1.1069390961335066e+30,50.0,40.0,10.000000000000002,5.534695480667533e+28,4.427756384534027e+28,
5565,1.1180084870948416e+30,50.0,40.0,10.000000000000002,5.590042435474209e+28,4.472033948379366e+28,
5566,1.12918857196579e+30,50.0,40.0,10.000000000000002,5.64594285982895e+28,4.5167542878631605e+28,
5567,1.140480457685448e+30,50.0,40.0,10.000000000000002,5.702402288427241e+28,4.561921830741792e+28,
5568,1.1518852622623025e+30,50.0,40.0,10.000000000000002,5.759426311311513e+28,4.60754104904921e+28,
5569,1.1634041148849256e+30,50.0,40.0,10.000000000000002,5.8170205744246285e+28,4.653616459539703e+28,
5570,1.1750381560337749e+30,50.0,40.0,10.000000000000002,5.875190780168875e+28,4.7001526241350995e+28,
5571,1.1867885375941126e+30,50.0,40.0,10.000000000000002,5.933942687970564e+28,4.747154150376451e+28,
5572,1.1986564229700538e+30,50.0,40.0,10.000000000000002,5.993282114850269e+28,4.794625691880215e+28,
5573,1.2106429871997543e+30,50.0,40.0,10.000000000000002,6.053214935998772e+28,4.842571948799018e+28,
5574,1.2227494170717518e+30,50.0,40.0,10.000000000000002,6.11374708535876e+28,4.890997668287007e+28,
5575,1.2349769112424694e+30,50.0,40.0,10.000000000000002,6.174884556212347e+28,4.939907644969878e+28,
5576,1.2473266803548941e+30,50.0,40.0,10.000000000000002,6.236633401774471e+28,4.989306721419576e+28,
5577,1.2597999471584431e+30,50.0,40.0,10.000000000000002,6.298999735792216e+28,5.039199788633773e+28,
5578,1.2723979466300274e+30,50.0,40.0,10.000000000000002,6.361989733150137e+28,5.0895917865201095e+28,
5579,1.2851219260963275e+30,50.0,40.0,10.000000000000002,6.425609630481638e+28,5.1404877043853095e+28,
5580,1.2979731453572905e+30,50.0,40.0,10.000000000000002,6.489865726786453e+28,5.191892581429162e+28,
5581,1.3109528768108636e+30,50.0,40.0,10.000000000000002,6.554764384054318e+28,5.243811507243455e+28,
5582,1.324062405578972e+30,50.0,40.0,10.000000000000002,6.620312027894861e+28,5.2962496223158885e+28,
5583,1.337303029634762e+30,50.0,40.0,10.000000000000002,6.686515148173811e+28,5.3492121185390485e+28,
5584,1.3506760599311098e+30,50.0,40.0,10.000000000000002,6.75338029965555e+28,5.402704239724439e+28,
5585,1.3641828205304209e+30,50.0,40.0,10.000000000000002,6.820914102652104e+28,5.456731282121683e+28,
5586,1.377824648735725e+30,50.0,40.0,10.000000000000002,6.889123243678626e+28,5.511298594942901e+28,
5587,1.3916028952230824e+30,50.0,40.0,10.000000000000002,6.958014476115412e+28,5.5664115808923295e+28,
5588,1.405518924175313e+30,50.0,40.0,10.000000000000002,7.027594620876566e+28,5.622075696701253e+28,
5589,1.4195741134170663e+30,50.0,40.0,10.000000000000002,7.097870567085331e+28,5.6782964536682655e+28,
5590,1.433769854551237e+30,50.0,40.0,10.000000000000002,7.168849272756185e+28,5.735079418204948e+28,
5591,1.4481075530967493e+30,50.0,40.0,10.000000000000002,7.240537765483747e+28,5.792430212386997e+28,
5592,1.4625886286277167e+30,50.0,40.0,10.000000000000002,7.312943143138583e+28,5.850354514510867e+28,
5593,1.477214514913994e+30,50.0,40.0,10.000000000000002,7.38607257456997e+28,5.908858059655976e+28,
5594,1.491986660063134e+30,50.0,40.0,10.000000000000002,7.45993330031567e+28,5.9679466402525355e+28,
5595,1.506906526663765e+30,50.0,40.0,10.000000000000002,7.534532633318825e+28,6.0276261066550605e+28,
5596,1.521975591930403e+30,50.0,40.0,10.000000000000002,7.609877959652016e+28,6.087902367721612e+28,
5597,1.5371953478497072e+30,50.0,40.0,10.000000000000002,7.685976739248537e+28,6.148781391398829e+28,
5598,1.5525673013282041e+30,50.0,40.0,10.000000000000002,7.762836506641021e+28,6.210269205312816e+28,
5599,1.568092974341486e+30,50.0,40.0,10.000000000000002,7.84046487170743e+28,6.272371897365944e+28,
5600,1.583773904084901e+30,50.0,40.0,10.000000000000002,7.9188695204245045e+28,6.335095616339604e+28,
5601,1.59961164312575e+30,50.0,40.0,10.000000000000002,7.99805821562875e+28,6.3984465725029995e+28,
